concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
3356.0,21.350540317828,50.790128995891855,4396.952460741828,190.8942024579943,Web,VM,164.49771629430606,90.61908191156668,31.791327349332704,Unix,Complex,0.0,382.0,671.8380893763378
1415.0,54.68831276127598,31.53542691614588,5602.117983158628,976.0398757097144,Database,Physical,464.53748539279786,64.77304262125762,58.00120152952528,Linux,Moderate,0.0,347.0,110.9953368824933
3794.0,69.15243167629527,43.71413099188595,5180.925652332649,610.3746377323056,Database,Container,185.94632664447315,50.05530854923129,36.93036541428812,Linux,Simple,0.0,482.0,164.92848121974106
4147.0,74.66437032150216,49.96326552200339,6895.427451602551,119.36386661201657,Database,VM,445.3267535801272,81.31446661999297,23.41603154406481,Windows,Complex,0.0,406.0,451.1249136583622
3876.0,29.70768678936657,40.403279607811456,751.4904463196831,82.3717005742872,Application,Container,449.327559133134,75.22045398896857,32.109745113292334,Windows,Complex,0.0,66.0,422.9947269890808
4378.0,89.36891233528735,79.50653076353927,1627.2040372726792,80.18623529763303,Database,Container,433.4132023513808,89.8120445113482,52.6139474843775,Windows,Complex,0.0,126.0,512.4826010748361
2030.0,91.12754958191736,78.04520432416338,5110.726587677345,988.6102120660688,Database,Container,256.1259831983623,87.89438483492742,8.36819577746468,Unix,Complex,1.0,247.0,859.514404340562
281.0,41.80475389099605,86.16641114330902,7845.280258395081,106.79245910176152,Database,Physical,391.6058694758111,78.58743835509159,35.33700321541974,Linux,Moderate,1.0,56.0,747.7952653590763
4691.0,94.77261748867332,39.70274396295917,6181.272779071085,217.86120259632324,File,VM,83.17388474614053,94.11469137874688,6.521377356814593,Windows,Moderate,0.0,271.0,417.8061409395607
1671.0,86.24948124235345,80.85140528447104,7171.585704750605,568.2404746008746,Web,Physical,93.13226377830132,52.52658869835916,5.665764360801372,Unix,Moderate,0.0,86.0,197.21871279048187
3944.0,67.97501443977345,86.86489107516718,5110.726587677345,811.7103136957829,Database,Physical,491.2277293930268,63.44473418342299,15.146818667668564,Windows,Complex,0.0,243.0,279.4537005817965
2560.0,25.890658657844448,58.24960670655104,5941.5594974491705,306.935390218559,Web,Physical,256.1259831983623,78.53543893382903,29.205086187910258,Unix,Complex,0.0,160.0,525.7224169301751
1500.0,63.66850735333763,87.3304540038014,790.7764098778489,518.4280843234203,Web,VM,307.4578945664581,95.37210248674592,58.33160848317765,Unix,Moderate,0.0,157.0,987.3341224744032
4647.0,87.79272182470196,70.30221007924722,4388.891128178332,400.0728405444096,Web,Container,38.061096376656366,88.52144195968475,15.885778256807642,Linux,Simple,1.0,266.0,857.9512965414889
2560.0,59.532075467552325,70.47646146749007,2677.674302854995,540.5498867141615,File,Physical,55.97438425376368,77.89911684396586,31.791327349332704,Unix,Complex,0.0,147.0,582.4733203763732
3913.0,50.95142784308138,94.9318862805708,5820.561091861613,714.5060488854288,Web,VM,388.8829016928689,88.78742129480338,56.558616034983686,Windows,Complex,0.0,404.0,728.7195631800843
3220.0,45.38186917001309,82.49756205742852,8192.268028455626,269.0765873416464,Database,Physical,256.1259831983623,80.5037456770753,33.14556987895619,Windows,Simple,0.0,71.0,137.13618323464016
4836.0,20.768258709739666,75.04465977588939,5110.726587677345,114.10283005455229,Database,Container,214.73159621894672,75.92949689315945,35.90441000978566,Windows,Complex,1.0,420.0,507.85420263393337
2325.0,31.78563065670317,86.4839949766261,7294.228570896826,715.1585587372629,Web,Physical,206.4583338603585,63.23466601625669,50.523436759800106,Windows,Simple,0.0,390.0,451.1756236518047
4202.0,84.21203986001366,44.07233146826858,894.3171461243492,40.05680028169151,Web,Container,245.10892394480263,93.93428515986062,29.824535488385777,Linux,Complex,0.0,343.0,234.53469532176277
3145.0,93.88030618437996,54.99036400662405,7436.126903412804,911.8378832415044,Web,Physical,129.21457532506992,98.99087829568644,56.1205292506192,Linux,Simple,0.0,102.0,454.1059326878201
428.0,23.80515433214311,81.15661913534205,4397.339395546513,316.2979869707404,Application,VM,396.7680836779883,92.77755558219256,6.769094403243318,Windows,Simple,0.0,203.0,102.42992121589016
1706.0,30.89403130527673,78.44867225181414,2833.105244743961,45.72357973346987,Web,Container,148.7825712686116,95.1309498440882,56.24966612606705,Windows,Moderate,0.0,498.0,388.0308529222447
2560.0,34.76937006859492,56.5284227331673,967.4631438431404,130.5674310208934,File,Container,296.27719649970567,84.09701424656926,53.34716935060828,Linux,Moderate,0.0,433.0,517.754246243659
1029.0,45.62356024740133,43.36407858321668,7732.625373204462,572.2740572477657,Web,Container,410.3603065339277,97.55680205817438,56.279529463431295,Linux,Simple,1.0,241.0,564.3457828398471
2654.0,53.304453865096136,58.27489526142144,3543.374581880067,22.773739094715204,Database,VM,288.29848498297935,81.18817182903524,14.745600413476618,Windows,Complex,0.0,335.0,629.5957310072171
2687.0,23.086331723833325,93.61734070897757,1268.2320355636764,150.79198445791906,File,Physical,366.911353910755,95.18048914972172,30.341548140070103,Windows,Moderate,0.0,321.0,551.8043819496779
1141.0,57.7616324261463,41.54344384282933,1455.3490322674938,330.4240694156954,Database,Container,451.3747730373995,73.3603082367578,9.058737064057516,Windows,Simple,0.0,337.0,652.9528209433927
4738.0,49.458258338464574,48.937777165591726,6444.022790651651,520.3763480752461,Database,Container,478.1334030355403,83.57690507357141,31.791327349332704,Windows,Moderate,1.0,71.0,412.4277004913759
1445.0,25.06488190028804,86.26564139040798,7887.127722948765,927.1192371430532,Web,VM,10.670344114288635,63.58378220426933,40.204409258982274,Windows,Moderate,1.0,110.0,379.0623142837673
4531.0,50.46558968984972,89.67228938242691,6708.86772008225,766.5155957849443,Database,Physical,224.68724102231252,73.69877290960359,23.30691044358765,Windows,Simple,0.0,186.0,491.3970980822433
2166.0,56.99115447816873,63.82945642769459,8977.917308894841,371.0846252207343,File,Physical,415.9097810797565,98.95687652347506,3.1559087318843906,Unix,Moderate,1.0,343.0,343.1340269207127
1171.0,74.65135623090045,63.82945642769459,1460.8824245796905,502.3690691289468,Web,Physical,263.4862644008275,97.07167553041486,28.51837569224936,Linux,Moderate,0.0,479.0,99.5833953650532
3704.0,43.34692361803555,80.80453834849959,7531.322040417291,931.8744786159896,Web,Container,249.71555701130544,75.52067451372741,36.93010201005776,Linux,Complex,0.0,62.0,180.11194495008115
1253.0,55.75754805394671,33.44319923624205,4265.457690028291,305.64460331380343,Application,Physical,115.49942069527984,87.40647276108643,27.170751334740757,Linux,Moderate,1.0,73.0,412.0904696423631
2985.0,72.6991834064255,51.86973492822869,9154.5598999107,13.667112345762565,Web,Physical,409.3206879517516,96.59760127276952,14.545487670132982,Linux,Simple,1.0,213.0,548.1404877794307
1015.0,92.27964201218394,60.04253591915126,1553.3029841641946,703.3657750321773,Application,VM,26.37767029870465,62.9952953803348,40.459187159176864,Windows,Simple,0.0,167.0,921.8816840414388
1693.0,26.078549623077176,57.69128720137893,4174.239649617653,41.1965587999766,Web,VM,24.05913864072224,65.10927134567179,31.791327349332704,Unix,Moderate,1.0,172.0,141.80551352196963
2560.0,54.6991659806742,59.84366646822319,5110.726587677345,795.7001785208695,Web,Container,130.32040415317158,72.26201336300315,56.73766364642076,Linux,Moderate,0.0,80.0,15.673282878562208
2466.0,40.15907261528025,37.409874824383934,9571.4213109599,443.3979306313433,Web,Container,421.5642826556652,63.52964643684046,53.985888136214335,Linux,Simple,0.0,453.0,320.3777289303018
3261.0,40.316182041652986,80.05016773699435,7596.793239618201,536.3289997507158,Web,Container,256.1259831983623,59.1270766894763,21.22651311234397,Windows,Moderate,0.0,96.0,416.0607270047753
3148.0,52.74901406135875,90.16211208443458,9647.128992868917,568.1691631189542,Application,Physical,479.4354376603057,75.76754837168443,42.96784478681234,Linux,Simple,0.0,385.0,266.7735321385843
2232.0,79.6409558817823,52.8560733124425,7284.316587753089,879.3773338602732,File,Physical,237.3947279689935,57.801021540760274,4.317974090043119,Linux,Simple,0.0,488.0,339.63592322742363
2560.0,37.78358653648504,94.14370066353231,8683.580200472357,734.6888950208918,Web,VM,461.38483466559,56.60158303511693,31.791327349332704,Unix,Moderate,0.0,351.0,327.9087269255419
1383.0,35.590316327509086,75.9395533929449,4491.146183572113,520.3763480752461,Web,VM,431.2220415494062,90.75187395198752,8.043286964977945,Windows,Moderate,1.0,360.0,383.87807501671546
4003.0,52.07861346406492,35.27727299656266,3238.155561296956,520.3763480752461,Web,Container,35.99095112124366,93.55839403497686,37.84963465912516,Linux,Moderate,0.0,114.0,24.25623638991808
1078.0,90.11812009027618,79.69012751168773,102.60046861310109,559.1563484034755,Web,Container,484.7961120301561,74.65910084867727,46.84180119942237,Windows,Complex,1.0,282.0,924.4142236799498
4020.0,69.83274993862824,92.3422834961363,5588.822658570454,943.7851861208704,Application,VM,447.9483390668957,62.83225248708459,6.253833575518716,Windows,Simple,0.0,102.0,829.4079541024241
383.0,90.50841923410708,65.74155939438741,6302.734576761769,905.8067158456616,File,VM,162.53201517872722,52.40123855459327,30.940821658844666,Windows,Moderate,1.0,405.0,320.7642143727069
4377.0,54.66458243566552,69.35774060895741,1307.8914384342925,520.3763480752461,Web,Container,155.1060091174347,52.59096474388041,58.03654496309492,Unix,Simple,1.0,317.0,863.5682242168883
4985.0,39.827415163838886,68.40266235009558,5706.061356312683,261.7836903103703,Database,Physical,401.10816061829416,68.96979265331976,10.020830673155269,Windows,Simple,0.0,213.0,276.84583277188887
4416.0,60.81046599509768,36.59714943153026,2499.8826083013887,430.35406683204207,Web,VM,40.41751888644137,97.13601546853938,24.51520670070711,Windows,Complex,0.0,472.0,181.3710723411625
4646.0,33.24007888540069,87.43321866670708,7119.547157170715,236.0211182730203,Application,Container,431.8749828356544,60.17132710056919,2.155679526846072,Windows,Moderate,0.0,455.0,275.8669742521691
3948.0,57.62908132949697,70.6133354245892,2891.604543451561,417.7563059694288,File,Container,10.555192017352642,98.23789388417124,53.943661487041005,Windows,Moderate,0.0,440.0,334.8719352935514
4963.0,70.44199875997619,84.43910400273276,4327.8714371505175,827.7783276497114,Web,VM,290.5009343024481,50.59422591391011,44.77636001004331,Unix,Complex,0.0,426.0,924.6967897179146
478.0,43.375996202047695,67.83545667072812,6076.557542901763,264.46282784333744,Database,VM,175.91651269934292,95.37268671712384,28.89943633354205,Unix,Moderate,0.0,170.0,372.35762553426366
2197.0,39.2210249417448,38.18068192025572,4921.576109352068,983.313101215772,Application,Container,407.64566932621545,77.58704466750272,51.243423138462106,Windows,Simple,0.0,123.0,340.5548542559399
3949.0,57.62908132949697,85.2437088232692,8775.400456428664,356.8283627432183,Web,Container,214.45723386205404,82.96302556115486,16.740266320642707,Unix,Complex,0.0,256.0,421.6905789551681
1588.0,41.99723015055662,50.50432183483025,6730.380741656198,764.6264811598139,Database,Physical,388.4524344966063,61.50651930165046,10.179455030415276,Windows,Moderate,0.0,249.0,99.51010514943052
4133.0,57.62908132949697,30.5818591833349,6080.260693781539,520.3763480752461,Web,Container,52.132836711208185,61.702201667076366,26.392295843458665,Unix,Moderate,0.0,138.0,376.73144378714807
2793.0,57.62908132949697,64.20406163639572,5110.726587677345,170.44814809627846,Database,Physical,76.72152721606307,92.1726090549234,31.791327349332704,Windows,Simple,0.0,247.0,116.49580407817773
2608.0,35.20009930710415,33.094188128647794,7301.773015409817,483.41253062948135,Application,Container,382.8664382876373,94.98546402538052,5.725749991491236,Unix,Moderate,0.0,133.0,935.9704468263244
1042.0,43.26444587752175,41.82692300121816,3863.797723111004,236.1194975688653,File,Container,170.3083219712318,56.898103386650064,11.136065912665076,Windows,Simple,0.0,299.0,805.5930970413879
2560.0,62.964855463628645,57.22255560456718,2368.484855168369,974.4386365675804,Application,Container,70.20017677511233,62.114914374365526,3.9239766832683776,Windows,Complex,0.0,74.0,103.88236717542289
3996.0,88.76162564741388,63.82945642769459,5110.726587677345,992.4062122395152,File,VM,164.8611024718733,57.60075647454234,26.760156686200567,Unix,Simple,0.0,428.0,572.2170356186655
3302.0,24.678872038562748,79.4734844206471,5540.60284907204,626.1747630935497,Web,Physical,162.13821912146847,58.87639637416702,26.724117221613344,Linux,Complex,0.0,495.0,684.694646179492
1402.0,69.89842817400394,43.25507011245628,6026.943787920694,438.8727416309861,Web,VM,296.7395098012732,51.486591465847326,28.15609002647502,Linux,Moderate,0.0,301.0,444.7001613315044
4669.0,54.7643784810625,97.37214512780896,5883.200235383818,847.4635876021971,Application,Container,386.387697661854,53.75941180048363,58.6776062652821,Windows,Moderate,1.0,204.0,265.13064792105314
3224.0,50.947256560704304,55.09291855873396,3088.934529813512,586.8292993611437,Application,Container,45.122930295434166,89.05825896855482,21.646434373733296,Unix,Complex,1.0,227.0,605.0977858053122
3656.0,35.289769447156466,67.62022824116784,3511.1951193936675,150.0045025559898,Application,Physical,445.0747074340146,89.34948443092941,28.006644225350826,Windows,Simple,0.0,129.0,726.9693035244076
4318.0,78.48960976120003,36.00122161880044,2897.9391202533016,583.5109054128116,Application,Container,466.4696736375354,65.30053506147925,21.467000748915936,Linux,Complex,0.0,211.0,681.8385555763914
1227.0,68.4966980251733,54.34993222410992,2959.69862860043,322.62814942554587,Web,Physical,485.35596849103774,74.83936281248326,55.89245427407409,Windows,Moderate,0.0,322.0,956.1424233087312
2939.0,32.468407943117214,96.82789953203812,3311.4815932100205,231.12038540839785,Database,VM,36.21076729650275,53.37716920478248,28.545456019531137,Windows,Complex,1.0,429.0,570.5654199764789
2005.0,57.62908132949697,46.88959305236952,5947.880314250305,518.460139535291,Application,Container,256.1259831983623,92.0357805668922,49.50924416485983,Windows,Moderate,1.0,59.0,491.3970980822433
832.0,51.3307315479348,59.61319716018176,9077.544828341854,614.1155044847105,Web,VM,71.17025956334777,71.16735844595594,5.281864470240975,Linux,Complex,0.0,269.0,23.279797916904315
1309.0,83.21052692298903,63.17142044579538,5397.643771390117,778.770493221689,Web,VM,85.42911571029259,67.23834361542634,36.71181313622186,Unix,Complex,1.0,495.0,38.26331239674924
1111.0,25.214314503598946,54.41194923837995,1649.2139716554675,387.5688477105236,Web,Physical,346.56468160377506,60.25395645583049,20.739133222989416,Windows,Moderate,0.0,226.0,576.568539548339
1867.0,70.89811089066393,49.929679941102215,9655.199012395136,704.7218274677895,File,Container,79.9409698496129,75.76754837168443,33.43029064910725,Windows,Moderate,0.0,68.0,715.1877563160385
1639.0,42.12993055427346,60.69083928424734,1983.1385284634573,808.187314999681,Application,Container,140.64432249357486,91.50296498822672,35.53093719686907,Unix,Simple,0.0,252.0,590.9811430587059
1661.0,66.67221338059952,65.39135935488694,3011.3402844203893,858.14134752332,File,VM,81.2892788537278,88.60099039186088,29.58762338209605,Windows,Moderate,0.0,127.0,139.19095077128893
3071.0,71.33299190735698,92.53310611862176,1579.4695964188788,332.8375720727595,Web,VM,256.1259831983623,74.85645552189537,35.44367195949122,Windows,Moderate,1.0,100.0,981.6497928156842
2176.0,57.62908132949697,60.16053580385369,8195.865771282164,678.3941987542122,Database,VM,446.569636448939,53.813211202188455,37.26406094975286,Windows,Simple,0.0,303.0,865.2078586452412
3604.0,38.76196563000995,33.10199107164652,821.9090072900674,190.82387435139407,Web,Physical,455.10337093316167,55.452901220892194,48.2240978605163,Windows,Moderate,0.0,219.0,857.3124094455071
372.0,40.28765242021963,67.26393788680008,3086.482005866545,520.3763480752461,Application,Container,138.03102414934528,79.78428342903308,59.116979722735095,Linux,Complex,0.0,269.0,944.7008310311246
3828.0,31.386185064509316,93.46758747707425,3999.4219877725886,873.2493571866955,Web,Physical,25.231934040356425,88.50306092565077,34.69211741297395,Linux,Moderate,0.0,254.0,865.8857631032223
3163.0,39.40388074785287,94.3516594520065,9883.924903249928,234.59605975966767,Web,Container,128.1762295761489,77.629667271329,29.66667836154242,Unix,Moderate,0.0,269.0,195.6281744556612
4868.0,57.62908132949697,74.29522632251181,2634.188638480576,477.9892680942068,Web,Container,413.891521764029,80.64569809472536,37.2835209232732,Windows,Complex,0.0,134.0,229.96053101742896
3678.0,74.80664028549904,92.94080136810597,7015.99302705091,569.1008103150053,Web,Container,278.4498489738981,87.2157112041243,30.122362773217283,Windows,Complex,0.0,439.0,497.0177749573218
2837.0,35.32040808032588,82.45837364041354,9713.098497337509,897.1341151888125,Web,Container,74.21214411656491,63.36767722133264,38.52484863057174,Windows,Complex,0.0,269.0,138.70864881545526
2747.0,83.38508974343934,63.82945642769459,2315.585141592373,508.9267190092794,Web,Container,327.60523443193915,58.43442656102668,37.53568571505568,Windows,Complex,0.0,123.0,976.1923505951452
1670.0,51.49873455733293,86.08005051032805,9175.307398766998,427.5462491206428,Database,VM,281.4833584283251,91.61192343368258,53.55718118276904,Windows,Moderate,1.0,113.0,753.5302766853371
1254.0,90.46868514616146,35.25684890968198,346.95533927010683,889.7103929687781,File,Container,81.17571593217765,80.7009761986625,28.27206549648686,Unix,Complex,0.0,235.0,315.0723445379003
3358.0,73.93232221653079,95.82879737873353,8132.158271646437,701.1791961550846,File,Physical,350.70756668083754,87.3245980589378,22.20928921913395,Windows,Moderate,0.0,123.0,475.1105644991726
1327.0,31.866215123368,63.27182104266432,4828.7768348976815,520.3763480752461,Application,VM,442.7807027608154,75.89655868162191,7.463942741175603,Linux,Moderate,1.0,139.0,483.085713356473
1631.0,64.21452932475053,42.39621466881856,3566.155830575343,809.9817909809208,Web,Physical,376.66616490005737,75.01115455597633,50.3489181201819,Windows,Complex,0.0,381.0,599.9384686200821
321.0,56.45113337183327,70.18157718662502,9831.23802408205,503.6324235245139,Web,VM,237.5238674387331,87.61059090155169,6.605381355553262,Unix,Moderate,0.0,63.0,538.4579841398573
3027.0,39.608562703227136,95.64062931504478,7112.874379620048,837.7061742804459,Web,VM,57.08323057797755,94.5248337890522,21.78693310099268,Unix,Simple,0.0,88.0,94.93959368265648
4629.0,68.38752870552598,36.6669311486404,5367.557118366969,266.7615327909728,Application,VM,378.819418098884,95.89675510809548,35.95828166223771,Windows,Complex,1.0,185.0,491.3970980822433
481.0,57.95638660320965,42.53138958630622,8138.677133924224,996.1399884181692,Web,VM,17.543764825849948,58.68161866753996,31.791327349332704,Linux,Moderate,0.0,215.0,305.73508897360585
2775.0,69.41202055874518,96.61129402801951,5905.989903157063,781.7704831812439,File,Container,252.70501598931,91.95671671568483,14.890099176206512,Unix,Complex,0.0,269.0,294.3281788292282
3954.0,70.60090243689129,65.5123252661944,7886.419279500363,520.3763480752461,Database,Physical,389.2244921282325,74.56370530659038,25.131701304134825,Linux,Complex,0.0,241.0,727.9305697178011
2560.0,37.20065500684777,63.44890795742784,9328.304395251394,518.3885289354462,Application,VM,73.11396481841616,58.33510482010003,46.935045901465024,Unix,Simple,0.0,138.0,271.45889448590384
4714.0,57.62908132949697,73.56188795895133,1377.1984970556225,86.11193700790436,Application,Physical,256.1259831983623,75.76754837168443,43.17629458042919,Linux,Moderate,1.0,475.0,583.1148713274135
723.0,25.14179835041434,63.82945642769459,7450.612664448097,586.0946936785609,Web,Container,41.51804980697115,97.7046889454502,6.445600839963922,Unix,Complex,0.0,496.0,535.6148184218038
2601.0,41.90859528616906,95.8488544595835,8155.322369854772,825.5101930473638,File,Physical,133.55955762924094,76.49616525305373,4.563548351302451,Windows,Moderate,0.0,276.0,69.02869691825386
3826.0,61.43920780845567,63.82945642769459,422.0854362697875,83.74488210867598,File,Physical,79.2942309235783,50.79611665366826,3.636988784917076,Unix,Simple,0.0,300.0,832.847313209689
1370.0,62.76698048890987,35.01522717596093,2856.8826369392245,624.7075854011144,Web,Container,30.199905599684527,80.57163542257588,5.649254674996337,Windows,Moderate,0.0,70.0,830.3356391493157
2560.0,27.551647894520663,55.09413722151573,8058.873545094061,663.062823290614,File,VM,440.763933787262,79.15498960386023,15.134496491734224,Linux,Simple,1.0,242.0,991.8369213276414
4254.0,79.34075650614119,73.75249503546235,2970.3228061160257,560.6181413876942,Application,Physical,78.49051563443912,66.99578703189914,46.55151013385753,Windows,Complex,0.0,458.0,531.6362837682847
3573.0,29.35503465187619,80.45847679065912,3560.7397508812537,626.9507829979938,Application,VM,276.22897691480745,63.01667636974268,31.43061506427576,Windows,Simple,0.0,77.0,538.1942256534323
1131.0,66.32325269941461,32.716898734036604,5110.726587677345,354.99744060472983,Application,Container,134.54825825977397,74.34503666297556,31.791327349332704,Unix,Complex,1.0,301.0,365.6610314357212
2560.0,44.82907141049554,47.49877450479012,1982.8800711872152,102.02074085758296,File,Container,325.1752726442706,92.61484312904008,46.21351358437881,Windows,Complex,0.0,284.0,20.55457745532904
2560.0,81.68063086587361,86.1561407745026,6305.62003858036,669.3898100438892,Database,Container,238.9460835715941,69.09387365655155,1.310396091179919,Windows,Complex,0.0,69.0,313.68339967379245
3675.0,82.95807424015089,63.74231675403786,5110.726587677345,401.8664668833752,Web,Physical,72.46738843903279,98.74586585496016,39.17059471355354,Windows,Simple,1.0,461.0,708.050855780711
3301.0,77.36316899067083,92.34675490180678,5446.366614739783,714.6561468050659,Web,Container,373.6571410002789,96.09330931802477,31.879820822895955,Windows,Simple,1.0,477.0,603.835122472283
4742.0,60.38023702060251,64.35761102002955,5212.784078107253,520.3763480752461,Database,VM,256.1259831983623,67.04170246499446,31.791327349332704,Unix,Moderate,1.0,318.0,205.5844670419483
868.0,50.4269039417005,50.46763269733013,5236.262232557192,360.6710937339448,File,Physical,224.27750796027385,88.63691794015904,56.69983206064141,Windows,Moderate,0.0,129.0,983.0977473504984
4669.0,43.09086046003946,49.036424247489535,7004.329092183832,218.3369252515118,Application,VM,218.6467405326914,85.5137455606745,53.10215785757362,Unix,Moderate,0.0,139.0,244.37337257430545
853.0,27.14098226820513,44.25014382353479,7307.913846051204,520.3763480752461,Database,Container,429.431172844992,95.02462426192636,19.97661291515819,Unix,Complex,0.0,259.0,830.9130336891155
2251.0,70.73777834927017,45.1097486391887,1685.0561896933357,733.0579768854075,Application,Container,174.43497291522428,78.90271675153136,54.53032307164377,Unix,Moderate,0.0,269.0,892.549804214985
163.0,64.74800267418291,90.05804753777502,4123.348564157617,950.4237397207496,Application,Container,97.1320684277782,53.94221990884807,39.80281174960603,Unix,Complex,0.0,232.0,486.29312445117625
3909.0,87.58288913581542,62.34676577733005,6206.620589948532,615.2610076295213,Database,VM,46.25097754424391,75.76754837168443,37.30284010494454,Unix,Moderate,1.0,422.0,986.119136182396
1001.0,88.89776621209579,51.29163796468244,7571.430076093063,571.9792692867777,Database,Container,256.1259831983623,89.03457935963908,42.58623922668424,Unix,Simple,0.0,377.0,305.3375387960378
1240.0,33.49658696328066,78.59957016231797,8786.997792518032,520.3763480752461,Web,Container,204.8208631142988,68.29877623046796,39.98144318430192,Windows,Moderate,1.0,199.0,904.0250317483196
496.0,78.86797170509445,33.17160981060494,6726.86066833612,123.2777059963439,Database,VM,217.3765110688231,75.35810864692142,43.45675918927007,Windows,Complex,1.0,269.0,128.53534632231168
3168.0,45.402151643577895,80.33727234602405,2544.1197046645416,394.4970341540272,File,Physical,53.03858838092977,88.0484857644137,31.791327349332704,Unix,Complex,0.0,396.0,486.8739132343702
1471.0,38.33896119132408,63.82945642769459,3454.9195597415737,931.293509458958,File,Physical,460.0905997573154,84.75905635363378,15.939105656643772,Unix,Simple,0.0,76.0,468.8722674746574
2813.0,75.69328045565793,75.84554129220805,8084.093099642145,191.8220586191562,File,Physical,169.39514821023758,63.837183211936136,23.12204065745527,Windows,Moderate,0.0,473.0,689.2822785761932
4912.0,57.62908132949697,45.999623089203936,9450.398689060916,320.13019355426115,Application,Container,482.2772399871613,88.6676524399937,35.690587138922346,Linux,Moderate,1.0,487.0,425.9975601264589
4652.0,48.441375292473744,65.18726364430125,3503.0120792386924,969.5053927821378,Application,Container,324.14460270189363,91.51916471139128,40.64418284782016,Unix,Simple,0.0,465.0,653.466541632288
3415.0,83.08329757234775,80.47549674438282,319.0303049911467,183.75526131638773,Database,Physical,228.54264606182463,88.06874425927445,3.560420362111276,Windows,Complex,0.0,485.0,513.0377122050988
617.0,29.31984589628656,50.608160889560295,3524.757567344452,392.6641329499451,File,VM,108.91059788199782,98.04376045492675,35.75758829565465,Linux,Complex,0.0,330.0,21.43881368292623
1772.0,68.89974213990405,59.41287778309416,7295.481811165707,381.0877805509284,File,Physical,101.36378278190756,53.87325222518915,21.458727212600618,Unix,Simple,0.0,174.0,375.6444800427562
4010.0,65.05828293253842,45.54869445218823,6789.912700600805,540.6305640223372,Database,Physical,66.26811301177321,50.76433775706551,44.15584597896063,Linux,Simple,1.0,481.0,451.5745228068039
3992.0,27.163850356903325,86.20657624604266,5110.726587677345,224.79077210830297,Database,Container,294.36294873297,52.76486526010901,18.498991818882807,Linux,Complex,1.0,358.0,11.326102704394712
2766.0,89.31619435332236,96.95786632345644,8780.99374437614,951.2723726783306,Application,VM,407.45771606846114,54.87071131114797,58.95024563738681,Windows,Complex,0.0,313.0,292.0728908026609
3748.0,52.666907370009135,67.00876160955849,427.9431271914483,515.2294340728783,Database,Physical,207.6658133292662,84.70444719500465,43.70925163154136,Linux,Complex,1.0,138.0,229.5823376607647
2136.0,30.718659937605985,39.18139074469384,2206.4258712055293,22.58221258594338,Web,VM,396.2539308741592,86.14420516959908,48.667477941926585,Windows,Simple,0.0,95.0,895.7424093822308
656.0,78.83867645280534,38.27366354822095,1380.8246250058576,831.6808228984307,Web,Container,485.8472719113125,89.7031900810313,45.66279040056562,Linux,Complex,0.0,437.0,351.2366623253243
2860.0,78.11456705807277,64.82655089517218,1554.9837738219464,173.3665854284589,Web,Physical,59.07616840122135,85.00104919020112,50.53637804839495,Unix,Complex,0.0,269.0,646.0933199475991
3590.0,38.08091923724818,44.82922830595287,925.0827840664788,188.16992277058307,Database,Container,208.437915731018,70.47699385084186,33.840457946548106,Windows,Complex,1.0,373.0,125.15813274411266
2560.0,86.27117944827813,54.23381931254974,8630.979354209778,496.75588744631375,Web,Physical,398.20499542738304,91.23440955259116,35.896921957045905,Windows,Simple,0.0,221.0,102.49242457007652
30.0,86.08757156940392,68.19664578636872,5519.752495146698,596.6994757607051,Database,Physical,179.96722381733622,68.58779425859089,39.68794356844908,Windows,Simple,0.0,426.0,461.3443769287976
3793.0,37.07078331585294,37.70737090325293,4575.818669765041,892.2057808039867,File,Container,276.3231481713213,53.43818692804071,1.8669426210350557,Linux,Moderate,0.0,252.0,625.2305266195758
4965.0,38.08626286560308,69.3872550531749,2998.7286531883838,940.7413569678756,Application,Container,460.82145485672106,76.14831684426966,40.39370542163212,Unix,Complex,0.0,457.0,322.68230784941744
829.0,28.764271764790664,41.87842801783167,2667.525667270882,650.0029494985176,Database,VM,272.6419546739538,93.4929074445844,52.28708311829053,Linux,Complex,1.0,464.0,525.4514020841652
4266.0,66.06065146184838,33.23326956309215,5319.767227249902,809.9343126005612,Application,VM,116.9505741745355,73.51232084492987,14.267999639951965,Linux,Complex,1.0,96.0,275.79090347443224
4203.0,77.51390687505146,67.6129595334566,8146.955368444793,278.27206352445364,Application,Container,170.13211969309506,89.92908708420416,55.05196202198193,Windows,Complex,0.0,200.0,647.3727916482397
4804.0,84.69093588378541,38.81040336591607,6149.883650805839,329.2705691906152,Database,Physical,435.2624057379875,81.25256949886726,27.13817377430388,Unix,Moderate,0.0,269.0,310.6648468740856
2011.0,57.62908132949697,33.347986134210515,8160.20553780597,520.3763480752461,Web,Container,494.1916264158608,58.29124762729249,25.184244320948,Linux,Moderate,0.0,406.0,599.6000010326646
2598.0,44.69676963167268,36.59896827397105,4484.648953875541,966.775976186738,Application,Container,242.8907862605328,80.67984248814606,23.87267209972269,Windows,Moderate,0.0,485.0,318.7886869944497
